,name,count
32843,autogpts.Theseus.forge.sdk.db.convert_to_task-logging.Logger.debug,1
32844,autogpts.Theseus.forge.sdk.db.convert_to_step-sqlalchemy.sql.operators.ColumnOperators.__eq__,1
32845,autogpts.Theseus.forge.sdk.db.convert_to_step-object.__init__,1
32846,autogpts.Theseus.forge.sdk.db.convert_to_step-logging.Logger.debug,1
32847,autogpts.Theseus.forge.sdk.db.convert_to_artifact-object.__init__,1
32848,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-autogpts.Theseus.forge.sdk.db.AgentDB.get_step,1
32849,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-sqlalchemy.orm.query.Query.first,1
32850,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-sqlalchemy.orm.session.Session.__enter__,1
32851,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-logging.Logger.debug,1
32852,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-logging.Logger.error,1
32853,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-sqlalchemy.orm.query.Query.filter_by,1
32854,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-BaseException.__init__,1
32855,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-sqlalchemy.orm.session.sessionmaker.__call__,1
32856,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-sqlalchemy.orm.session.Session.query,1
32857,autogpts.Theseus.forge.sdk.db.AgentDB.update_step-sqlalchemy.orm.session.Session.commit,1
32858,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-object.__init__,1
32859,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-int.__truediv__,1
32860,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-int.__sub__,1
32861,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-sqlalchemy.orm.session.Session.__enter__,1
32862,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-logging.Logger.debug,1
32863,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-int.__mul__,1
32864,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-sqlalchemy.orm.query.Query.offset,1
32865,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-logging.Logger.error,1
32866,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-sqlalchemy.orm.query.Query.all,1
32867,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-sqlalchemy.orm.session.sessionmaker.__call__,1
32868,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-sqlalchemy.orm.session.Session.query,1
32869,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-sqlalchemy.orm.query.Query.limit,1
32870,autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks-sqlalchemy.orm.query.Query.count,1
32871,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-int.__truediv__,1
32872,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-int.__sub__,1
32873,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-sqlalchemy.orm.session.Session.__enter__,1
32874,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-logging.Logger.debug,1
32875,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-int.__mul__,1
32876,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-sqlalchemy.orm.query.Query.limit,1
32877,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-sqlalchemy.orm.query.Query.all,1
32878,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-sqlalchemy.orm.session.Session.query,1
32879,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-object.__init__,1
32880,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-logging.Logger.error,1
32881,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-sqlalchemy.orm.query.Query.filter_by,1
32882,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-sqlalchemy.orm.query.Query.offset,1
32883,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-sqlalchemy.orm.query.Query.count,1
32884,autogpts.Theseus.forge.sdk.db.AgentDB.list_steps-sqlalchemy.orm.session.sessionmaker.__call__,1
32885,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-int.__truediv__,1
32886,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-int.__sub__,1
32887,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-sqlalchemy.orm.session.Session.__enter__,1
32888,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-logging.Logger.debug,1
32889,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-int.__mul__,1
32890,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-sqlalchemy.orm.query.Query.count,1
32891,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-sqlalchemy.orm.query.Query.all,1
32892,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-sqlalchemy.orm.session.Session.query,1
32893,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-object.__init__,1
32894,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-sqlalchemy.orm.query.Query.offset,1
32895,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-sqlalchemy.orm.query.Query.limit,1
32896,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-logging.Logger.error,1
32897,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-sqlalchemy.orm.query.Query.filter_by,1
32898,autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts-sqlalchemy.orm.session.sessionmaker.__call__,1
32899,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-sqlalchemy.orm.session.Session.__enter__,1
32900,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-logging.Logger.debug,1
32901,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-sqlalchemy.orm.query.Query.options,1
32902,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-sqlalchemy.orm.query.Query.first,1
32903,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-logging.Logger.error,1
32904,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-sqlalchemy.orm.query.Query.filter_by,1
32905,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-BaseException.__init__,1
32906,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-sqlalchemy.orm.session.sessionmaker.__call__,1
32907,autogpts.Theseus.forge.sdk.db.AgentDB.get_task-sqlalchemy.orm.session.Session.query,1
32908,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-sqlalchemy.orm.query.Query.first,1
32909,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-sqlalchemy.orm.query.Query.options,1
32910,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-sqlalchemy.orm.session.Session.__enter__,1
32911,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-logging.Logger.debug,1
32912,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-logging.Logger.error,1
32913,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-sqlalchemy.orm.query.Query.filter,1
32914,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-sqlalchemy.sql.operators.ColumnOperators.__eq__,1
32915,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-BaseException.__init__,1
32916,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-sqlalchemy.orm.session.sessionmaker.__call__,1
32917,autogpts.Theseus.forge.sdk.db.AgentDB.get_step-sqlalchemy.orm.session.Session.query,1
32918,autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact-sqlalchemy.orm.session.Session.__enter__,1
32919,autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact-logging.Logger.debug,1
32920,autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact-logging.Logger.error,1
32921,autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact-sqlalchemy.orm.query.Query.first,1
32922,autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact-sqlalchemy.orm.query.Query.filter_by,1
32923,autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact-BaseException.__init__,1
32924,autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact-sqlalchemy.orm.session.sessionmaker.__call__,1
32925,autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact-sqlalchemy.orm.session.Session.query,1
32926,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-sqlalchemy.orm.session.Session.__enter__,1
32927,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-logging.Logger.debug,1
32928,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-object.__init__,1
32929,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-logging.Logger.error,1
32930,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-sqlalchemy.orm.session.Session.refresh,1
32931,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-object.__repr__,1
32932,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-sqlalchemy.orm.session.sessionmaker.__call__,1
32933,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-sqlalchemy.orm.session.Session.commit,1
32934,autogpts.Theseus.forge.sdk.db.AgentDB.create_task-sqlalchemy.orm.session.Session.add,1
32935,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-sqlalchemy.orm.session.Session.__enter__,1
32936,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-logging.Logger.debug,1
32937,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-object.__init__,1
32938,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-logging.Logger.error,1
32939,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-sqlalchemy.orm.session.Session.refresh,1
32940,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-object.__repr__,1
32941,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-sqlalchemy.orm.session.sessionmaker.__call__,1
32942,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-sqlalchemy.orm.session.Session.commit,1
32943,autogpts.Theseus.forge.sdk.db.AgentDB.create_step-sqlalchemy.orm.session.Session.add,1
32944,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.__enter__,1
32945,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-logging.Logger.debug,1
32946,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-logging.Logger.error,1
32947,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.query.Query.first,1
32948,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.query.Query.filter_by,1
32949,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.refresh,1
32950,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-object.__init__,1
32951,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-object.__repr__,1
32952,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.close,1
32953,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.sessionmaker.__call__,1
32954,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.query,1
32955,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.commit,1
32956,autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact-sqlalchemy.orm.session.Session.add,1
32957,autogpts.Theseus.forge.sdk.db.AgentDB.__init__-object.__init__,1
32958,autogpts.Theseus.forge.sdk.db.AgentDB.__init__-sqlalchemy.orm.session.sessionmaker.__init__,1
32959,autogpts.Theseus.forge.sdk.db.AgentDB.__init__-logging.Logger.debug,1
32960,autogpts.Theseus.forge.sdk.agent_test.test_list_tasks-object.__init__,1
32961,autogpts.Theseus.forge.sdk.agent_test.test_get_task-object.__init__,1
32962,autogpts.Theseus.forge.sdk.agent_test.test_get_artifact-object.__init__,1
32963,autogpts.Theseus.forge.sdk.agent_test.test_create_task-object.__init__,1
32964,autogpts.Theseus.forge.sdk.agent_test.test_create_task-str.__eq__,1
32965,autogpts.Theseus.forge.sdk.agent_test.test_create_artifact-object.__init__,1
32966,autogpts.Theseus.forge.sdk.agent_test.agent-autogpts.Theseus.forge.sdk.db.AgentDB.__init__,1
32967,autogpts.Theseus.forge.sdk.agent_test.agent-autogpts.Theseus.forge.sdk.workspace.LocalWorkspace.__init__,1
32968,autogpts.Theseus.forge.sdk.agent_test.agent-autogpts.Theseus.forge.sdk.agent.Agent.__init__,1
32969,autogpts.Theseus.forge.sdk.agent.Agent.start-pathlib.Path.resolve,1
32970,autogpts.Theseus.forge.sdk.agent.Agent.start-pathlib.Path.__new__,1
32971,autogpts.Theseus.forge.sdk.agent.Agent.start-logging.Logger.warning,1
32972,autogpts.Theseus.forge.sdk.agent.Agent.start-logging.Logger.info,1
32973,autogpts.Theseus.forge.sdk.agent.Agent.list_tasks-object.__init__,1
32974,autogpts.Theseus.forge.sdk.agent.Agent.list_tasks-autogpts.Theseus.forge.sdk.db.AgentDB.list_tasks,1
32975,autogpts.Theseus.forge.sdk.agent.Agent.list_steps-autogpts.Theseus.forge.sdk.db.AgentDB.list_steps,1
32976,autogpts.Theseus.forge.sdk.agent.Agent.list_steps-object.__init__,1
32977,autogpts.Theseus.forge.sdk.agent.Agent.list_artifacts-autogpts.Theseus.forge.sdk.db.AgentDB.list_artifacts,1
32978,autogpts.Theseus.forge.sdk.agent.Agent.list_artifacts-object.__init__,1
32979,autogpts.Theseus.forge.sdk.agent.Agent.get_task-autogpts.Theseus.forge.sdk.db.AgentDB.get_task,1
32980,autogpts.Theseus.forge.sdk.agent.Agent.get_step-autogpts.Theseus.forge.sdk.db.AgentDB.get_step,1
32981,autogpts.Theseus.forge.sdk.agent.Agent.get_artifact-autogpts.Theseus.forge.sdk.db.AgentDB.get_artifact,1
32982,autogpts.Theseus.forge.sdk.agent.Agent.get_artifact-io.BytesIO.__init__,1
32983,autogpts.Theseus.forge.sdk.agent.Agent.get_artifact-str.__contains__,1
32984,autogpts.Theseus.forge.sdk.agent.Agent.create_task-autogpts.Theseus.forge.sdk.db.AgentDB.create_task,1
32985,autogpts.Theseus.forge.sdk.agent.Agent.create_artifact-str.endswith,1
32986,autogpts.Theseus.forge.sdk.agent.Agent.create_artifact-autogpts.Theseus.forge.sdk.db.AgentDB.create_artifact,1
32987,autogpts.Theseus.forge.sdk.agent.Agent.create_artifact-int.__mul__,1
32988,autogpts.Theseus.forge.sdk.agent.Agent.create_artifact-object.__repr__,1
32989,autogpts.Theseus.forge.sdk.agent.Agent.create_artifact-bytes.__add__,1
32990,autogpts.Theseus.forge.sdk.agent.Agent.__init__-autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.__init__,1
32991,autogpts.Theseus.forge.sdk.abilities.registry.ability.decorator-object.__ne__,1
32992,autogpts.Theseus.forge.sdk.abilities.registry.ability.decorator-object.__init__,1
32993,autogpts.Theseus.forge.sdk.abilities.registry.ability.decorator-set.__init__,1
32994,autogpts.Theseus.forge.sdk.abilities.registry.ability.decorator-BaseException.__init__,1
32995,autogpts.Theseus.forge.sdk.abilities.registry.ability.decorator-types.MappingProxyType.keys,1
32996,autogpts.Theseus.forge.sdk.abilities.registry.ability.decorator-inspect.Signature.parameters,1
32997,autogpts.Theseus.forge.sdk.abilities.registry.ability.decorator-set.add,1
32998,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-str.split,1
32999,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-int.__gt__,1
33000,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-str.__getitem__,1
33001,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-str.lower,1
33002,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-str.replace,1
33003,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-BaseException.__str__,1
33004,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-slice.__init__,1
33005,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-list.__getitem__,1
33006,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities-list.__contains__,1
33007,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.abilities_description-dict.__getitem__,1
33008,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.abilities_description-dict.items,1
33009,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.abilities_description-dict.__setitem__,1
33010,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.abilities_description-typing.Mapping.__contains__,1
33011,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.abilities_description-str.__ne__,1
33012,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.abilities_description-str.__add__,1
33013,autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.__init__-autogpts.Theseus.forge.sdk.abilities.registry.AbilityRegister.register_abilities,1
33014,autogpts.Theseus.forge.sdk.abilities.registry.Ability.__str__-str.__getitem__,1
33015,autogpts.Theseus.forge.sdk.abilities.registry.Ability.__str__-slice.__init__,1
33016,autogpts.Theseus.forge.sdk.abilities.registry.Ability.__str__-str.__add__,1
33017,autogpts.Theseus.forge.sdk.abilities.finish.finish-logging.Logger.info,1
33018,autogpts.Theseus.forge.sdk.abilities.file_system.files.write_file-str.split,1
33019,autogpts.Theseus.forge.sdk.abilities.file_system.files.write_file-list.__getitem__,1
33020,autogpts.Theseus.forge.sdk.abilities.file_system.files.sort_csv-list.append,1
33021,autogpts.Theseus.forge.sdk.abilities.file_system.files.sort_csv-BaseException.__init__,1
33022,autogpts.Theseus.forge.sdk.abilities.file_system.files.sort_csv-list.__getitem__,1
33023,autogpts.Theseus.forge.sdk.abilities.file_system.files.sort_csv-io.TextIOWrapper.__enter__,1
33024,autogpts.Theseus.forge.sdk.abilities.file_system.files.sort_csv-csv.DictReader.__init__,1
33025,autogpts.Theseus.forge.sdk.abilities.file_system.files.sort_csv-csv.DictReader.__next__,1
33026,autogpts.Theseus.forge.sdk.abilities.file_system.files.list_files-object.__repr__,1
33027,autogpts.Theseus.forge.sdk.abilities.browsing.browse.scrape_web-bs4.BeautifulSoup.__init__,1
33028,autogpts.Theseus.forge.sdk.abilities.browsing.browse.scrape_web-object.__repr__,1
33029,autogpts.Theseus.forge.sdk.abilities.browsing.browse.scrape_web-bs4.element.Tag.find,1
33030,autogpts.Theseus.forge.sdk.abilities.browsing.browse.scrape_web-requests.models.Response.text,1
33031,autogpts.Theseus.forge.sdk.abilities.browsing.browse.scrape_web-bs4.element.Tag.string,1
33032,autogpts.Theseus.forge.agent.ForgeAgent.execute_step-range.__init__,1
33033,autogpts.Theseus.forge.agent.ForgeAgent.execute_step-str.join,1
33034,autogpts.Theseus.forge.agent.ForgeAgent.execute_step-int.__eq__,1
33035,autogpts.Theseus.forge.agent.ForgeAgent.create_task-int.__gt__,1
33036,autogpts.Theseus.forge.agent.ForgeAgent.create_task-slice.__init__,1
33037,autogpts.Theseus.forge.agent.ForgeAgent.__init__-object.__init__,1
33058,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_read_write_delete_exists-bytes.__eq__,1
33059,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.delete,1
33060,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.read,1
33061,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.write,1
33062,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.exists,1
33063,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_read_write_delete_exists-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.__init__,1
33064,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_list-object.__eq__,1
33065,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_list-set.__init__,1
33066,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_list-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.write,1
33067,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_list-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.__init__,1
33068,autogpts.ExampleAgent.forge.sdk.workspace_test.test_local_list-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.list,1
33069,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.write-io.BufferedWriter.write,1
33070,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.write-io.BufferedWriter.__enter__,1
33071,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.write-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path,1
33072,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.read-io.BufferedReader.__enter__,1
33073,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.read-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path,1
33074,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.read-io.BufferedIOBase.read,1
33075,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.list-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path,1
33076,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.list-typing.Generator.__next__,1
33077,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.list-pathlib.PurePath.relative_to,1
33078,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.list-object.__repr__,1
33079,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.list-pathlib.Path.iterdir,1
33080,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.exists-pathlib.Path.exists,1
33081,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.exists-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path,1
33082,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.delete-autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path,1
33083,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path-str.startswith,1
33084,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path-BaseException.__init__,1
33085,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path-str.__getitem__,1
33086,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace._resolve_path-slice.__init__,1
33087,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.__init__-pathlib.Path.resolve,1
33088,autogpts.ExampleAgent.forge.sdk.workspace.LocalWorkspace.__init__-pathlib.Path.__new__,1
33089,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.load_prompt-logging.Logger.debug,1
33090,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.load_prompt-logging.Logger.error,1
33091,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.get_closest_match-logging.Logger.info,1
33092,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.get_closest_match-logging.Logger.debug,1
33093,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.get_closest_match-logging.Logger.error,1
33094,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.get_closest_match-list.__getitem__,1
33095,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.get_closest_match-str.join,1
33096,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.__init__-logging.Logger.debug,1
33097,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.__init__-str.__contains__,1
33098,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.__init__-logging.Logger.error,1
33099,autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.__init__-autogpts.ExampleAgent.forge.sdk.prompting.PromptEngine.get_closest_match,1
33100,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_update-hashlib._Hash.hexdigest,1
33101,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_update-str.__getitem__,1
33102,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_update-slice.__init__,1
33103,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_update-str.encode,1
33104,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_query-int.__eq__,1
33105,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_delete-hashlib._Hash.hexdigest,1
33106,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_delete-str.__getitem__,1
33107,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_delete-slice.__init__,1
33108,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_delete-str.encode,1
33109,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_add-hashlib._Hash.hexdigest,1
33110,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_add-str.__getitem__,1
33111,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_add-slice.__init__,1
33112,autogpts.ExampleAgent.forge.sdk.memory.memstore_test.test_add-str.encode,1
33113,autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.update_task_memory-autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.update,1
33114,autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.query_task_memory-autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.query,1
33115,autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.get_task_memory-autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.get,1
33116,autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.delete_task_memory-autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.delete,1
33117,autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.add_task_memory-autogpts.ExampleAgent.forge.sdk.memory.memstore.MemStore.add,1
33118,autogpts.ExampleAgent.forge.sdk.memory.memstore.ChromaMemStore.query-dict.__setitem__,1
33119,autogpts.ExampleAgent.forge.sdk.memory.memstore.ChromaMemStore.get-dict.__setitem__,1
33120,autogpts.ExampleAgent.forge.sdk.memory.memstore.ChromaMemStore.add-hashlib._Hash.hexdigest,1
33121,autogpts.ExampleAgent.forge.sdk.memory.memstore.ChromaMemStore.add-str.__getitem__,1
33122,autogpts.ExampleAgent.forge.sdk.memory.memstore.ChromaMemStore.add-slice.__init__,1
33123,autogpts.ExampleAgent.forge.sdk.memory.memstore.ChromaMemStore.add-str.encode,1
33124,autogpts.ExampleAgent.forge.sdk.llm.transcribe_audio-logging.Logger.error,1
33125,autogpts.ExampleAgent.forge.sdk.llm.create_embedding_request-logging.Logger.error,1
33126,autogpts.ExampleAgent.forge.sdk.llm.chat_completion_request-logging.Logger.error,1
33127,autogpts.ExampleAgent.forge.sdk.llm.chat_completion_request-dict.__setitem__,1
33128,autogpts.ExampleAgent.forge.sdk.llm.chat_completion_request-dict.__getitem__,1
33129,autogpts.ExampleAgent.forge.sdk.forge_log.formatter_message-str.replace,1
33130,autogpts.ExampleAgent.forge.sdk.forge_log.format_word-str.replace,1
33131,autogpts.ExampleAgent.forge.sdk.forge_log.format_word-str.__add__,1
33132,autogpts.ExampleAgent.forge.sdk.forge_log.QueueLogger.__init__-logging.handlers.QueueHandler.__init__,1
33133,autogpts.ExampleAgent.forge.sdk.forge_log.QueueLogger.__init__-logging.Logger.__init__,1
